veg_code,veg_type,soil_code,nutrient_level,acidity,mhw_min,mhw_max,mlw_min,mlw_max,management,inundation
17,Junco - Molinion,150000,1,2,16,2,42,13,3,0
17,Junco - Molinion,80000,2,3,16,-7,42,-1,3,0
17,Junco - Molinion,80000,2,2,16,-7,42,-1,3,0
17,Junco - Molinion,80000,2,1,16,-7,42,-1,3,0
17,Junco - Molinion,80000,1,3,16,-7,42,-1,3,0
17,Junco - Molinion,80000,1,2,16,-7,42,-1,3,0
17,Junco - Molinion,80000,1,1,16,-7,42,-1,3,0
17,Junco - Molinion,110000,2,2,18,6,113,86,3,0
17,Junco - Molinion,110000,1,2,18,6,113,86,3,0
17,Junco - Molinion,120000,2,2,18,6,113,86,3,0
17,Junco - Molinion,120000,1,2,18,6,113,86,3,0
17,Junco - Molinion,130000,2,1,17,-1,72,7,3,0
17,Junco - Molinion,130000,1,1,17,-1,72,7,3,0
17,Junco - Molinion,130000,2,2,17,-1,72,7,3,0
17,Junco - Molinion,130000,1,2,17,-1,72,7,3,0
18,Calthion palustris,20000,2,3,25,-16,68,18,2,0
18,Calthion palustris,20000,2,1,25,-16,68,18,2,0
18,Calthion palustris,20000,2,2,25,-16,68,18,2,0
18,Calthion palustris,20000,3,3,25,-16,68,18,2,0
18,Calthion palustris,20000,3,1,25,-16,68,18,2,0
18,Calthion palustris,20000,3,2,25,-16,68,18,2,0
18,Calthion palustris,30000,2,3,8,-16,61,-7,2,0
18,Calthion palustris,30000,2,1,8,-16,61,-7,2,0
18,Calthion palustris,30000,2,2,8,-16,61,-7,2,0
18,Calthion palustris,30000,3,3,8,-16,61,-7,2,0
18,Calthion palustris,30000,3,1,8,-16,61,-7,2,0
18,Calthion palustris,30000,3,2,8,-16,61,-7,2,0
18,Calthion palustris,140000,2,3,51,-16,123,15,2,0
18,Calthion palustris,140000,2,1,51,-16,123,15,2,0
18,Calthion palustris,140000,2,2,51,-16,123,15,2,0
18,Calthion palustris,140000,3,3,51,-16,123,15,2,0
18,Calthion palustris,140000,3,1,51,-16,123,15,2,0
18,Calthion palustris,140000,3,2,51,-16,123,15,2,0
18,Calthion palustris,150000,2,3,5,-16,117,16,2,0
18,Calthion palustris,150000,2,2,5,-16,117,16,2,0
18,Calthion palustris,150000,3,3,5,-16,117,16,2,0
18,Calthion palustris,150000,3,2,5,-16,117,16,2,0
18,Calthion palustris,150000,2,1,5,-16,117,16,2,0
18,Calthion palustris,150000,3,1,5,-16,117,16,2,0
18,Calthion palustris,80000,2,1,25,-33,81,-19,2,0
18,Calthion palustris,80000,2,2,25,-33,81,-19,2,0
18,Calthion palustris,80000,3,1,25,-33,81,-19,2,0
18,Calthion palustris,80000,3,2,25,-33,81,-19,2,0
18,Calthion palustris,110000,2,3,51,1,102,46,2,0
18,Calthion palustris,110000,2,2,51,1,102,46,2,0
18,Calthion palustris,110000,2,1,51,1,102,46,2,0
18,Calthion palustris,110000,3,3,51,1,102,46,2,0
18,Calthion palustris,110000,3,2,51,1,102,46,2,0
18,Calthion palustris,110000,3,1,51,1,102,46,2,0
18,Calthion palustris,120000,2,1,51,-12,99,51,2,0
18,Calthion palustris,120000,3,1,51,-12,99,51,2,0
18,Calthion palustris,130000,2,1,7,-9,46,23,2,0
18,Calthion palustris,130000,3,1,7,-9,46,23,2,0
18,Calthion palustris,130000,2,2,7,-9,46,23,2,0
18,Calthion palustris,130000,3,2,7,-9,46,23,2,0
18,Calthion palustris,20000,2,3,25,-16,68,18,2,2
18,Calthion palustris,20000,2,1,25,-16,68,18,2,2
18,Calthion palustris,20000,2,2,25,-16,68,18,2,2
18,Calthion palustris,20000,3,3,25,-16,68,18,2,2
18,Calthion palustris,20000,3,1,25,-16,68,18,2,2
18,Calthion palustris,20000,3,2,25,-16,68,18,2,2
18,Calthion palustris,30000,2,3,8,-16,61,-7,2,2
18,Calthion palustris,30000,2,1,8,-16,61,-7,2,2
18,Calthion palustris,30000,2,2,8,-16,61,-7,2,2
18,Calthion palustris,30000,3,3,8,-16,61,-7,2,2
18,Calthion palustris,30000,3,1,8,-16,61,-7,2,2
18,Calthion palustris,30000,3,2,8,-16,61,-7,2,2
18,Calthion palustris,140000,2,3,51,-16,123,15,2,2
18,Calthion palustris,140000,2,1,51,-16,123,15,2,2
18,Calthion palustris,140000,2,2,51,-16,123,15,2,2
18,Calthion palustris,140000,3,3,51,-16,123,15,2,2
18,Calthion palustris,140000,3,1,51,-16,123,15,2,2
18,Calthion palustris,140000,3,2,51,-16,123,15,2,2
18,Calthion palustris,150000,2,3,5,-16,117,16,2,2
18,Calthion palustris,150000,2,2,5,-16,117,16,2,2
18,Calthion palustris,150000,3,3,5,-16,117,16,2,2
18,Calthion palustris,150000,3,2,5,-16,117,16,2,2
18,Calthion palustris,150000,2,1,5,-16,117,16,2,2
18,Calthion palustris,150000,3,1,5,-16,117,16,2,2
18,Calthion palustris,80000,2,1,25,-33,81,-19,2,2
18,Calthion palustris,80000,2,2,25,-33,81,-19,2,2
18,Calthion palustris,80000,3,1,25,-33,81,-19,2,2
18,Calthion palustris,80000,3,2,25,-33,81,-19,2,2
18,Calthion palustris,110000,2,3,51,1,102,46,2,2
18,Calthion palustris,110000,2,2,51,1,102,46,2,2
18,Calthion palustris,110000,2,1,51,1,102,46,2,2
18,Calthion palustris,110000,3,3,51,1,102,46,2,2
18,Calthion palustris,110000,3,2,51,1,102,46,2,2
18,Calthion palustris,110000,3,1,51,1,102,46,2,2
18,Calthion palustris,120000,2,1,51,-12,99,51,2,2
18,Calthion palustris,120000,3,1,51,-12,99,51,2,2
18,Calthion palustris,130000,2,1,7,-9,46,23,2,2
18,Calthion palustris,130000,3,1,7,-9,46,23,2,2
18,Calthion palustris,130000,2,2,7,-9,46,23,2,2
18,Calthion palustris,130000,3,2,7,-9,46,23,2,2
18,Calthion palustris,20000,2,3,25,-16,68,18,3,0
18,Calthion palustris,20000,2,1,25,-16,68,18,3,0
18,Calthion palustris,20000,2,2,25,-16,68,18,3,0
18,Calthion palustris,20000,3,3,25,-16,68,18,3,0
18,Calthion palustris,20000,3,1,25,-16,68,18,3,0
18,Calthion palustris,20000,3,2,25,-16,68,18,3,0
18,Calthion palustris,30000,2,3,8,-16,61,-7,3,0
18,Calthion palustris,30000,2,1,8,-16,61,-7,3,0
18,Calthion palustris,30000,2,2,8,-16,61,-7,3,0
18,Calthion palustris,30000,3,3,8,-16,61,-7,3,0
18,Calthion palustris,30000,3,1,8,-16,61,-7,3,0
18,Calthion palustris,30000,3,2,8,-16,61,-7,3,0
18,Calthion palustris,140000,2,3,51,-16,123,15,3,0
18,Calthion palustris,140000,2,1,51,-16,123,15,3,0
18,Calthion palustris,140000,2,2,51,-16,123,15,3,0
18,Calthion palustris,140000,3,3,51,-16,123,15,3,0
18,Calthion palustris,140000,3,1,51,-16,123,15,3,0
18,Calthion palustris,140000,3,2,51,-16,123,15,3,0
18,Calthion palustris,150000,2,3,5,-16,117,16,3,0
18,Calthion palustris,150000,2,2,5,-16,117,16,3,0
18,Calthion palustris,150000,3,3,5,-16,117,16,3,0
18,Calthion palustris,150000,3,2,5,-16,117,16,3,0
18,Calthion palustris,150000,2,1,5,-16,117,16,3,0
18,Calthion palustris,150000,3,1,5,-16,117,16,3,0
18,Calthion palustris,80000,2,1,25,-33,81,-19,3,0
18,Calthion palustris,80000,2,2,25,-33,81,-19,3,0
18,Calthion palustris,80000,3,1,25,-33,81,-19,3,0
18,Calthion palustris,80000,3,2,25,-33,81,-19,3,0
18,Calthion palustris,110000,2,3,51,1,102,46,3,0
18,Calthion palustris,110000,2,2,51,1,102,46,3,0
18,Calthion palustris,110000,2,1,51,1,102,46,3,0
18,Calthion palustris,110000,3,3,51,1,102,46,3,0
18,Calthion palustris,110000,3,2,51,1,102,46,3,0
18,Calthion palustris,110000,3,1,51,1,102,46,3,0
18,Calthion palustris,120000,2,1,51,-12,99,51,3,0
18,Calthion palustris,120000,3,1,51,-12,99,51,3,0
18,Calthion palustris,130000,2,1,7,-9,46,23,3,0
18,Calthion palustris,130000,3,1,7,-9,46,23,3,0
18,Calthion palustris,130000,2,2,7,-9,46,23,3,0
18,Calthion palustris,130000,3,2,7,-9,46,23,3,0
18,Calthion palustris,20000,2,3,25,-16,68,18,3,2
18,Calthion palustris,20000,2,1,25,-16,68,18,3,2
18,Calthion palustris,20000,2,2,25,-16,68,18,3,2
18,Calthion palustris,20000,3,3,25,-16,68,18,3,2
18,Calthion palustris,20000,3,1,25,-16,68,18,3,2
18,Calthion palustris,20000,3,2,25,-16,68,18,3,2
18,Calthion palustris,30000,2,3,8,-16,61,-7,3,2
18,Calthion palustris,30000,2,1,8,-16,61,-7,3,2
18,Calthion palustris,30000,2,2,8,-16,61,-7,3,2
18,Calthion palustris,30000,3,3,8,-16,61,-7,3,2
18,Calthion palustris,30000,3,1,8,-16,61,-7,3,2
18,Calthion palustris,30000,3,2,8,-16,61,-7,3,2
18,Calthion palustris,140000,2,3,51,-16,123,15,3,2
18,Calthion palustris,140000,2,1,51,-16,123,15,3,2
18,Calthion palustris,140000,2,2,51,-16,123,15,3,2
18,Calthion palustris,140000,3,3,51,-16,123,15,3,2
18,Calthion palustris,140000,3,1,51,-16,123,15,3,2
18,Calthion palustris,140000,3,2,51,-16,123,15,3,2
18,Calthion palustris,150000,2,3,5,-16,117,16,3,2
18,Calthion palustris,150000,2,2,5,-16,117,16,3,2
18,Calthion palustris,150000,3,3,5,-16,117,16,3,2
18,Calthion palustris,150000,3,2,5,-16,117,16,3,2
18,Calthion palustris,150000,2,1,5,-16,117,16,3,2
18,Calthion palustris,150000,3,1,5,-16,117,16,3,2
18,Calthion palustris,80000,2,1,25,-33,81,-19,3,2
18,Calthion palustris,80000,2,2,25,-33,81,-19,3,2
18,Calthion palustris,80000,3,1,25,-33,81,-19,3,2
18,Calthion palustris,80000,3,2,25,-33,81,-19,3,2
18,Calthion palustris,110000,2,3,51,1,102,46,3,2
18,Calthion palustris,110000,2,2,51,1,102,46,3,2
18,Calthion palustris,110000,2,1,51,1,102,46,3,2
18,Calthion palustris,110000,3,3,51,1,102,46,3,2
18,Calthion palustris,110000,3,2,51,1,102,46,3,2
18,Calthion palustris,110000,3,1,51,1,102,46,3,2
18,Calthion palustris,120000,2,1,51,-12,99,51,3,2
18,Calthion palustris,120000,3,1,51,-12,99,51,3,2
18,Calthion palustris,130000,2,1,7,-9,46,23,3,2
18,Calthion palustris,130000,3,1,7,-9,46,23,3,2
18,Calthion palustris,130000,2,2,7,-9,46,23,3,2
18,Calthion palustris,130000,3,2,7,-9,46,23,3,2
19,Alopecurion pratensis,20000,4,1,23,-3,90,52,2,1
19,Alopecurion pratensis,20000,2,1,23,-3,90,52,2,1
19,Alopecurion pratensis,20000,3,1,23,-3,90,52,2,1
19,Alopecurion pratensis,20000,4,2,23,-3,90,52,2,1
19,Alopecurion pratensis,20000,2,2,23,-3,90,52,2,1
19,Alopecurion pratensis,20000,3,2,23,-3,90,52,2,1
19,Alopecurion pratensis,20000,4,3,23,-3,90,52,2,1
19,Alopecurion pratensis,20000,2,3,23,-3,90,52,2,1
19,Alopecurion pratensis,20000,3,3,23,-3,90,52,2,1
19,Alopecurion pratensis,30000,4,1,23,-3,90,52,2,1
19,Alopecurion pratensis,30000,2,1,23,-3,90,52,2,1
19,Alopecurion pratensis,30000,3,1,23,-3,90,52,2,1
19,Alopecurion pratensis,30000,4,2,23,-3,90,52,2,1
19,Alopecurion pratensis,30000,2,2,23,-3,90,52,2,1
19,Alopecurion pratensis,30000,3,2,23,-3,90,52,2,1
19,Alopecurion pratensis,140000,4,1,21,-9,109,35,2,1
19,Alopecurion pratensis,140000,4,2,21,-9,109,35,2,1
19,Alopecurion pratensis,140000,2,1,21,-9,109,35,2,1
19,Alopecurion pratensis,140000,2,2,21,-9,109,35,2,1
19,Alopecurion pratensis,140000,3,1,21,-9,109,35,2,1
19,Alopecurion pratensis,140000,3,2,21,-9,109,35,2,1
19,Alopecurion pratensis,110000,4,1,23,-3,90,52,2,1
19,Alopecurion pratensis,110000,2,1,23,-3,90,52,2,1
19,Alopecurion pratensis,110000,3,1,23,-3,90,52,2,1
19,Alopecurion pratensis,120000,4,1,23,-3,90,52,2,1
19,Alopecurion pratensis,120000,2,1,23,-3,90,52,2,1
19,Alopecurion pratensis,120000,3,1,23,-3,90,52,2,1
19,Alopecurion pratensis,130000,4,1,23,-3,90,52,2,1
19,Alopecurion pratensis,130000,4,2,23,-3,90,52,2,1
19,Alopecurion pratensis,130000,2,1,23,-3,90,52,2,1
19,Alopecurion pratensis,130000,2,2,23,-3,90,52,2,1
19,Alopecurion pratensis,130000,3,1,23,-3,90,52,2,1
19,Alopecurion pratensis,130000,3,2,23,-3,90,52,2,1
19,Alopecurion pratensis,20000,4,1,23,-3,90,52,2,2
19,Alopecurion pratensis,20000,2,1,23,-3,90,52,2,2
19,Alopecurion pratensis,20000,3,1,23,-3,90,52,2,2
19,Alopecurion pratensis,20000,4,2,23,-3,90,52,2,2
19,Alopecurion pratensis,20000,2,2,23,-3,90,52,2,2
19,Alopecurion pratensis,20000,3,2,23,-3,90,52,2,2
19,Alopecurion pratensis,20000,4,3,23,-3,90,52,2,2
19,Alopecurion pratensis,20000,2,3,23,-3,90,52,2,2
19,Alopecurion pratensis,20000,3,3,23,-3,90,52,2,2
19,Alopecurion pratensis,30000,4,1,23,-3,90,52,2,2
19,Alopecurion pratensis,30000,2,1,23,-3,90,52,2,2
19,Alopecurion pratensis,30000,3,1,23,-3,90,52,2,2
19,Alopecurion pratensis,30000,4,2,23,-3,90,52,2,2
19,Alopecurion pratensis,30000,2,2,23,-3,90,52,2,2
19,Alopecurion pratensis,30000,3,2,23,-3,90,52,2,2
19,Alopecurion pratensis,140000,4,1,21,-9,109,35,2,2
19,Alopecurion pratensis,140000,4,2,21,-9,109,35,2,2
19,Alopecurion pratensis,140000,2,1,21,-9,109,35,2,2
19,Alopecurion pratensis,140000,2,2,21,-9,109,35,2,2
19,Alopecurion pratensis,140000,3,1,21,-9,109,35,2,2
19,Alopecurion pratensis,140000,3,2,21,-9,109,35,2,2
19,Alopecurion pratensis,110000,4,1,23,-3,90,52,2,2
19,Alopecurion pratensis,110000,2,1,23,-3,90,52,2,2
19,Alopecurion pratensis,110000,3,1,23,-3,90,52,2,2
19,Alopecurion pratensis,120000,4,1,23,-3,90,52,2,2
19,Alopecurion pratensis,120000,2,1,23,-3,90,52,2,2
19,Alopecurion pratensis,120000,3,1,23,-3,90,52,2,2
19,Alopecurion pratensis,130000,4,1,23,-3,90,52,2,2
19,Alopecurion pratensis,130000,4,2,23,-3,90,52,2,2
19,Alopecurion pratensis,130000,2,1,23,-3,90,52,2,2
19,Alopecurion pratensis,130000,2,2,23,-3,90,52,2,2
19,Alopecurion pratensis,130000,3,1,23,-3,90,52,2,2
19,Alopecurion pratensis,130000,3,2,23,-3,90,52,2,2
19,Alopecurion pratensis,20000,4,1,23,-3,90,52,3,1
19,Alopecurion pratensis,20000,2,1,23,-3,90,52,3,1
19,Alopecurion pratensis,20000,3,1,23,-3,90,52,3,1
19,Alopecurion pratensis,20000,4,2,23,-3,90,52,3,1
19,Alopecurion pratensis,20000,2,2,23,-3,90,52,3,1
19,Alopecurion pratensis,20000,3,2,23,-3,90,52,3,1
19,Alopecurion pratensis,20000,4,3,23,-3,90,52,3,1
19,Alopecurion pratensis,20000,2,3,23,-3,90,52,3,1
19,Alopecurion pratensis,20000,3,3,23,-3,90,52,3,1
19,Alopecurion pratensis,30000,4,1,23,-3,90,52,3,1
19,Alopecurion pratensis,30000,2,1,23,-3,90,52,3,1
19,Alopecurion pratensis,30000,3,1,23,-3,90,52,3,1
19,Alopecurion pratensis,30000,4,2,23,-3,90,52,3,1
19,Alopecurion pratensis,30000,2,2,23,-3,90,52,3,1
19,Alopecurion pratensis,30000,3,2,23,-3,90,52,3,1
19,Alopecurion pratensis,140000,4,1,21,-9,109,35,3,1
19,Alopecurion pratensis,140000,4,2,21,-9,109,35,3,1
19,Alopecurion pratensis,140000,2,1,21,-9,109,35,3,1
19,Alopecurion pratensis,140000,2,2,21,-9,109,35,3,1
19,Alopecurion pratensis,140000,3,1,21,-9,109,35,3,1
19,Alopecurion pratensis,140000,3,2,21,-9,109,35,3,1
19,Alopecurion pratensis,110000,4,1,23,-3,90,52,3,1
19,Alopecurion pratensis,110000,2,1,23,-3,90,52,3,1
19,Alopecurion pratensis,110000,3,1,23,-3,90,52,3,1
19,Alopecurion pratensis,120000,4,1,23,-3,90,52,3,1
19,Alopecurion pratensis,120000,2,1,23,-3,90,52,3,1
19,Alopecurion pratensis,120000,3,1,23,-3,90,52,3,1
19,Alopecurion pratensis,130000,4,1,23,-3,90,52,3,1
19,Alopecurion pratensis,130000,4,2,23,-3,90,52,3,1
19,Alopecurion pratensis,130000,2,1,23,-3,90,52,3,1
19,Alopecurion pratensis,130000,2,2,23,-3,90,52,3,1
19,Alopecurion pratensis,130000,3,1,23,-3,90,52,3,1
19,Alopecurion pratensis,130000,3,2,23,-3,90,52,3,1
19,Alopecurion pratensis,20000,4,1,23,-3,90,52,3,2
19,Alopecurion pratensis,20000,2,1,23,-3,90,52,3,2
19,Alopecurion pratensis,20000,3,1,23,-3,90,52,3,2
19,Alopecurion pratensis,20000,4,2,23,-3,90,52,3,2
19,Alopecurion pratensis,20000,2,2,23,-3,90,52,3,2
19,Alopecurion pratensis,20000,3,2,23,-3,90,52,3,2
19,Alopecurion pratensis,20000,4,3,23,-3,90,52,3,2
19,Alopecurion pratensis,20000,2,3,23,-3,90,52,3,2
19,Alopecurion pratensis,20000,3,3,23,-3,90,52,3,2
19,Alopecurion pratensis,30000,4,1,23,-3,90,52,3,2
19,Alopecurion pratensis,30000,2,1,23,-3,90,52,3,2
19,Alopecurion pratensis,30000,3,1,23,-3,90,52,3,2
19,Alopecurion pratensis,30000,4,2,23,-3,90,52,3,2
19,Alopecurion pratensis,30000,2,2,23,-3,90,52,3,2
19,Alopecurion pratensis,30000,3,2,23,-3,90,52,3,2
19,Alopecurion pratensis,140000,4,1,21,-9,109,35,3,2
19,Alopecurion pratensis,140000,4,2,21,-9,109,35,3,2
19,Alopecurion pratensis,140000,2,1,21,-9,109,35,3,2
19,Alopecurion pratensis,140000,2,2,21,-9,109,35,3,2
19,Alopecurion pratensis,140000,3,1,21,-9,109,35,3,2
19,Alopecurion pratensis,140000,3,2,21,-9,109,35,3,2
19,Alopecurion pratensis,110000,4,1,23,-3,90,52,3,2
19,Alopecurion pratensis,110000,2,1,23,-3,90,52,3,2
19,Alopecurion pratensis,110000,3,1,23,-3,90,52,3,2
19,Alopecurion pratensis,120000,4,1,23,-3,90,52,3,2
19,Alopecurion pratensis,120000,2,1,23,-3,90,52,3,2
19,Alopecurion pratensis,120000,3,1,23,-3,90,52,3,2
19,Alopecurion pratensis,130000,4,1,23,-3,90,52,3,2
19,Alopecurion pratensis,130000,4,2,23,-3,90,52,3,2
19,Alopecurion pratensis,130000,2,1,23,-3,90,52,3,2
19,Alopecurion pratensis,130000,2,2,23,-3,90,52,3,2
19,Alopecurion pratensis,130000,3,1,23,-3,90,52,3,2
19,Alopecurion pratensis,130000,3,2,23,-3,90,52,3,2
20,Arrhenatherion elatioris,20000,2,1,85,25,250,50,2,0
20,Arrhenatherion elatioris,20000,3,1,85,25,250,50,2,0
20,Arrhenatherion elatioris,20000,2,2,85,25,250,50,2,0
20,Arrhenatherion elatioris,20000,3,2,85,25,250,50,2,0
20,Arrhenatherion elatioris,20000,2,3,85,25,250,50,2,0
20,Arrhenatherion elatioris,20000,3,3,85,25,250,50,2,0
20,Arrhenatherion elatioris,140000,2,1,105,25,250,50,2,0
20,Arrhenatherion elatioris,140000,3,1,105,25,250,50,2,0
20,Arrhenatherion elatioris,140000,2,2,105,25,250,50,2,0
20,Arrhenatherion elatioris,140000,3,2,105,25,250,50,2,0
20,Arrhenatherion elatioris,110000,2,1,139,25,250,187,2,0
20,Arrhenatherion elatioris,110000,3,1,139,25,250,187,2,0
20,Arrhenatherion elatioris,20000,2,1,85,25,250,50,3,0
20,Arrhenatherion elatioris,20000,3,1,85,25,250,50,3,0
20,Arrhenatherion elatioris,20000,2,2,85,25,250,50,3,0
20,Arrhenatherion elatioris,20000,3,2,85,25,250,50,3,0
20,Arrhenatherion elatioris,20000,2,3,85,25,250,50,3,0
20,Arrhenatherion elatioris,20000,3,3,85,25,250,50,3,0
20,Arrhenatherion elatioris,140000,2,1,105,25,250,50,3,0
20,Arrhenatherion elatioris,140000,3,1,105,25,250,50,3,0
20,Arrhenatherion elatioris,140000,2,2,105,25,250,50,3,0
20,Arrhenatherion elatioris,140000,3,2,105,25,250,50,3,0
20,Arrhenatherion elatioris,110000,2,1,139,25,250,187,3,0
20,Arrhenatherion elatioris,110000,3,1,139,25,250,187,3,0
21,Cynosurion cristati,20000,2,1,70,-14,152,33,2,0
21,Cynosurion cristati,20000,3,1,70,-14,152,33,2,0
21,Cynosurion cristati,20000,2,2,70,-14,152,33,2,0
21,Cynosurion cristati,20000,3,2,70,-14,152,33,2,0
21,Cynosurion cristati,20000,2,3,70,-14,152,33,2,0
21,Cynosurion cristati,20000,3,3,70,-14,152,33,2,0
21,Cynosurion cristati,30000,2,2,70,-14,152,33,2,0
21,Cynosurion cristati,30000,3,2,70,-14,152,33,2,0
21,Cynosurion cristati,140000,2,3,70,-14,152,33,2,0
21,Cynosurion cristati,140000,2,1,70,-14,152,33,2,0
21,Cynosurion cristati,140000,2,2,70,-14,152,33,2,0
21,Cynosurion cristati,140000,3,3,70,-14,152,33,2,0
21,Cynosurion cristati,140000,3,1,70,-14,152,33,2,0
21,Cynosurion cristati,140000,3,2,70,-14,152,33,2,0
21,Cynosurion cristati,110000,2,1,80,13,152,89,2,0
21,Cynosurion cristati,110000,2,2,80,13,152,89,2,0
21,Cynosurion cristati,110000,3,1,80,13,152,89,2,0
21,Cynosurion cristati,110000,3,2,80,13,152,89,2,0
21,Cynosurion cristati,20000,2,1,70,-14,152,33,3,0
21,Cynosurion cristati,20000,3,1,70,-14,152,33,3,0
21,Cynosurion cristati,20000,2,2,70,-14,152,33,3,0
21,Cynosurion cristati,20000,3,2,70,-14,152,33,3,0
21,Cynosurion cristati,20000,2,3,70,-14,152,33,3,0
21,Cynosurion cristati,20000,3,3,70,-14,152,33,3,0
21,Cynosurion cristati,30000,2,2,70,-14,152,33,3,0
21,Cynosurion cristati,30000,3,2,70,-14,152,33,3,0
21,Cynosurion cristati,140000,2,3,70,-14,152,33,3,0
21,Cynosurion cristati,140000,2,1,70,-14,152,33,3,0
21,Cynosurion cristati,140000,2,2,70,-14,152,33,3,0
21,Cynosurion cristati,140000,3,3,70,-14,152,33,3,0
21,Cynosurion cristati,140000,3,1,70,-14,152,33,3,0
21,Cynosurion cristati,140000,3,2,70,-14,152,33,3,0
21,Cynosurion cristati,110000,2,1,80,13,152,89,3,0
21,Cynosurion cristati,110000,2,2,80,13,152,89,3,0
21,Cynosurion cristati,110000,3,1,80,13,152,89,3,0
21,Cynosurion cristati,110000,3,2,80,13,152,89,3,0
22,Ericion tetralicis,110000,1,1,47,-20,166,1,1,0
22,Ericion tetralicis,120000,1,1,46,-3,117,36,1,0
22,Ericion tetralicis,110000,1,1,47,-20,166,1,1,2
22,Ericion tetralicis,120000,1,1,46,-3,117,36,1,2
23,Venige heide,80000,1,1,20,-6,74,13,1,0
23,Venige heide,80000,1,2,20,-6,74,13,1,0
23,Venige heide,110000,1,1,20,1,74,29,1,0
23,Venige heide,120000,1,1,20,1,74,29,1,0
23,Venige heide,130000,1,1,20,-6,74,13,1,0
23,Venige heide,130000,1,2,20,-6,74,13,1,0
24,Oxycocco - Ericion,80000,1,1,13,-17,43,-8,0,0
24,Oxycocco - Ericion,80000,1,2,13,-17,43,-8,0,0
24,Oxycocco - Ericion,110000,1,1,16,-11,23,7,0,0
24,Oxycocco - Ericion,120000,1,1,16,-11,23,11,0,0
24,Oxycocco - Ericion,130000,1,1,13,-17,3,-8,0,0
24,Oxycocco - Ericion,130000,1,2,13,-17,3,-8,0,0
25,Rynchosporion albae,110000,1,1,-2,-44,66,-12,0,0
25,Rynchosporion albae,110000,1,1,-2,-44,66,-12,0,2
25,Rynchosporion albae,110000,1,1,-2,-44,66,-12,1,0
25,Rynchosporion albae,110000,1,1,-2,-44,66,-12,1,2
26,RG Molinia caerulea [Oxycocco-sphagnetea],110000,2,1,100,-9,127,7,1,0
26,RG Molinia caerulea [Oxycocco-sphagnetea],110000,3,1,100,-9,127,7,1,0
26,RG Molinia caerulea [Oxycocco-sphagnetea],120000,2,1,100,-9,127,7,1,0
26,RG Molinia caerulea [Oxycocco-sphagnetea],120000,3,1,100,-9,127,7,1,0
26,RG Molinia caerulea [Oxycocco-sphagnetea],130000,2,1,5,-9,67,7,1,0
26,RG Molinia caerulea [Oxycocco-sphagnetea],130000,3,1,5,-9,67,7,1,0
26,RG Molinia caerulea [Oxycocco-sphagnetea],130000,2,2,5,-9,67,7,1,0
26,RG Molinia caerulea [Oxycocco-sphagnetea],130000,3,2,5,-9,67,7,1,0
27,RG Myrica gale [Ericion tetralicis],80000,1,1,60,-16,126,2,1,0
27,RG Myrica gale [Ericion tetralicis],80000,1,2,60,-16,126,2,1,0
27,RG Myrica gale [Ericion tetralicis],110000,1,1,76,-10,126,3,1,0
27,RG Myrica gale [Ericion tetralicis],120000,1,1,76,-2,126,33,1,0
27,RG Myrica gale [Ericion tetralicis],130000,1,1,22,-3,126,9,1,0
27,RG Myrica gale [Ericion tetralicis],130000,1,2,22,-3,126,9,1,0
28,Calluno - Genistion pilosae,110000,1,1,172,51,196,114,1,0
